Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1981-12-31,123.8,6.63,15.36,94.0,13.72,324.58186914894,17.382696223404,40.271223829787,7.8325621371419
1981-11-30,122.9,6.59333,15.33,93.7,13.39,323.25388847385,17.341900410832,40.321253948773,7.8107525657161
1981-10-31,119.8,6.55667,15.3,93.4,15.15,316.11230942184,17.30086891333,40.371605460385,7.6491417133192
1981-09-30,118.3,6.52,15.27,93.2,15.32,312.82416791845,17.241027682403,40.378909924893,7.5811630519232
1981-08-31,129.6,6.47667,15.1833,92.3,14.94,346.0467432286,17.293445682611,40.541138244312,8.3998063165664
1981-07-31,129.1,6.43333,15.0967,91.6,14.28,347.3459459607,17.308993760862,40.61795152893,8.4453194678755
1981-06-30,132.3,6.39,15.01,90.6,13.47,359.88447516556,17.382175331126,40.830430629139,8.7653407443049
1981-05-31,131.7,6.35333,14.8667,89.8,14.1,361.44390367483,17.436388736025,40.80089660412,8.8184834665481
1981-04-30,134.4,6.31667,14.7233,89.1,13.68,371.75175757576,17.471973024747,40.724796520202,9.0855612307887
1981-03-31,133.2,6.28,14.58,88.5,13.12,370.93039322034,17.488309830508,40.601840338983,9.0810968838546
1981-02-28,128.4,6.24,14.66,87.9,13.19,360.00423890785,17.495533105802,41.103287713311,8.8298993538313
1981-01-31,133.0,6.2,14.74,87.0,12.57,376.75918965517,17.563210344828,41.755116206897,9.2594045308779
1980-12-31,133.5,6.16,14.82,86.3,12.84,381.24305040556,17.5914396292,42.322262224797,9.3899020849217
1980-11-30,135.7,6.13,14.76,85.5,12.68,391.15167894737,17.669563684211,42.545311578947,9.6540436632334
1980-10-31,130.2,6.1,14.7,84.8,11.75,378.39605306604,17.728232900943,42.722135023585,9.3578410467571
1980-09-30,126.5,6.07,14.64,84.0,11.51,371.14422321429,17.809054821429,42.952975714286,9.1960401317432
1980-08-31,123.5,6.02667,14.74,83.3,11.1,365.38727791116,17.830514543878,43.609785234094,9.0710059816184
1980-07-31,119.8,5.98333,14.84,82.7,10.25,357.01196735187,17.830721324002,44.22418694075,8.8808655272958
1980-06-30,114.6,5.94,14.94,82.7,9.78,341.51562152358,17.701595042322,44.522193591294,8.5120779623067
1980-05-31,107.7,5.89333,15.0567,81.8,10.18,324.48443215159,17.755745947372,45.363646699878,8.1042258071765
1980-04-30,103.0,5.84667,15.1733,81.0,11.47,313.38894444444,17.789143105,46.166451172222,7.8440245047192
1980-03-31,104.7,5.8,15.29,80.1,12.75,322.1407247191,17.845426966292,47.044237640449,8.0811509007855
1980-02-29,115.3,5.75,15.1467,78.9,12.41,360.15029087452,17.960660646388,47.312128454373,9.0544760921925
1980-01-31,110.9,5.7,15.0033,77.8,10.8,351.30425899743,18.05621529563,47.52680963946,8.8509341807291
1979-12-31,107.8,5.65,14.86,76.7,10.39,346.38163885267,18.154510756193,47.74796988266,8.7452044046693
1979-11-30,103.7,5.60333,14.7833,75.9,10.65,336.71963833992,18.194322575692,48.002193148221,8.5187843029836
1979-10-31,104.5,5.55667,14.7067,75.2,10.3,342.47582114362,18.210766708843,48.197982380984,8.6818433068993
1979-09-30,108.6,5.51,14.63,74.6,9.33,358.77523994638,18.203053150134,48.332244571046,9.112758990741
1979-08-31,107.4,5.45333,14.4133,73.8,9.03,358.65706097561,18.211129518902,48.132512262195,9.127165797215
1979-07-31,102.7,5.39667,14.1967,73.1,8.95,346.24581463748,18.194492701847,47.863173872093,8.8274980455424
1979-06-30,101.7,5.34,13.98,72.3,8.91,346.66829253112,18.202641908714,47.65410746888,8.853937764694
1979-05-31,99.73,5.29333,13.7533,71.5,9.25,343.75675657343,18.245442216713,47.405893915385,8.794383289815
1979-04-30,102.1,5.24667,13.5267,70.6,9.18,356.41215509915,18.315151437748,47.219199788244,9.1330635662174
1979-03-31,100.1,5.2,13.3,69.8,9.12,353.43546060172,18.360283667622,46.959956303725,9.0707850296608
1979-02-28,98.23,5.15667,12.9767,69.1,9.1,350.34632192475,18.391737431331,46.282593054269,9.0037403710456
1979-01-31,99.71,5.11333,12.6533,68.3,9.1,359.79032306003,18.450773770059,45.657756441435,9.25763691914
1978-12-31,96.11,5.07,12.33,67.7,9.01,349.87376166913,18.456559896603,44.885479985229,9.0119418191338
1978-11-30,94.71,5.05333,12.0767,67.4,8.81,346.31189265579,18.477756060757,44.159062760386,8.9284189022932
1978-10-31,100.6,5.03667,11.8233,67.1,8.64,369.49360506706,18.499178487407,43.425782711624,9.5336083582088
1978-09-30,103.9,5.02,11.57,66.5,8.42,385.05730601504,18.604308721805,42.878854962406,9.9418874730044
1978-08-31,103.9,4.98333,11.4567,66.0,8.41,387.97440681818,18.6083205075,42.780619697727,10.023970854004
1978-07-31,97.19,4.94667,11.3433,65.7,8.64,364.57566643836,18.555772321233,42.550582952055,9.4255240477874
1978-06-30,97.66,4.91,11.23,65.2,8.46,369.14805966258,18.559461119632,42.448624923313,9.5496789810417
1978-05-31,97.41,4.87333,11.1267,64.5,8.35,372.19907930233,18.620767263488,42.51460317907,9.6349107285985
1978-04-30,92.71,4.83667,11.0233,63.9,8.15,357.56680070423,18.654218724648,42.515005007042,9.2625887208668
1978-03-31,88.82,4.8,10.92,63.4,8.04,345.26533485804,18.658788643533,42.448744164038,8.9504200776339
1978-02-28,88.98,4.75667,10.91,62.9,8.03,348.63679602544,18.637336351431,42.746993084261,9.0452635707047
1978-01-31,90.25,4.71333,10.9,62.5,7.96,355.875966,18.58571597592,42.9811416,9.2414622609347
1977-12-31,93.82,4.67,10.89,62.1,7.69,372.33622753623,18.533470289855,43.218306521739,9.6782665825359
1977-11-30,94.28,4.61333,10.83,61.9,7.58,375.37071760905,18.367723723667,43.119058885299,9.7662999836602
1977-10-31,93.74,4.55667,10.77,61.6,7.52,375.03837029221,18.230489553653,43.08900413961,9.7666662995566
1977-09-30,96.23,4.5,10.71,61.4,7.34,386.25452516287,18.062406351792,42.988527117264,10.067742820071
1977-08-31,97.75,4.45333,10.6133,61.2,7.4,393.6378125,17.933494419853,42.739603022059,10.268385666711
1977-07-31,100.2,4.40667,10.5167,61.0,7.33,404.82689016393,17.803777565656,42.489450656557,10.567692447775
1977-06-30,99.29,4.36,10.42,60.7,7.28,403.13293962109,17.702282372323,42.306830807249,10.530023959091
1977-05-31,98.76,4.30333,10.3067,60.3,7.46,403.6409641791,17.588095082836,42.12440588806,10.548486693557
1977-04-30,99.05,4.24667,10.1933,60.0,7.37,406.85035125,17.44330319175,41.8692345825,10.636037409141
1977-03-31,100.6,4.19,10.08,59.5,7.46,416.68942689076,17.35515605042,41.751783529412,10.895746511663
1977-02-28,101.0,4.14333,10.0233,59.1,7.39,421.17769035533,17.27800158198,41.797924195431,11.014841854223
1977-01-31,103.8,4.09667,9.96667,58.5,7.21,437.29343076923,17.258640453077,41.988047376154,11.437961346788
1976-12-31,104.7,4.05,9.91,58.2,6.87,443.35862628866,17.149975515464,41.964507989691,11.597589726583
1976-11-30,101.2,3.98333,9.79,58.0,7.29,430.01537586207,16.925821611983,41.599313534483,11.248855860508
1976-10-31,101.9,3.91667,9.67,57.9,7.41,433.73761398964,16.671316001813,41.160380051813,11.345696136317
1976-09-30,105.5,3.85,9.55,57.6,7.59,451.3998828125,16.47288671875,40.86131640625,11.80599094954
1976-08-31,103.3,3.82,9.45,57.4,7.77,443.52682839721,16.401476132404,40.574332317073,11.597986002509
1976-07-31,104.2,3.79,9.35,57.1,7.83,449.74161646235,16.358164360771,40.355893607706,11.75749048869
1976-06-30,101.8,3.76,9.25,56.8,7.86,441.70356866197,16.314395070423,40.135147447183,11.543841631417
1976-05-31,101.2,3.73667,9.05333,56.5,7.9,441.43171327434,16.299255336372,39.490385106106,11.532053585609
1976-04-30,101.9,3.71333,8.85667,56.1,7.56,447.65432887701,16.312936693316,38.908014376203,11.689164132206
1976-03-31,101.1,3.69,8.66,55.9,7.73,445.72892039356,16.268444275492,38.18014293381,11.631754403567
1976-02-29,100.6,3.68667,8.42667,55.8,7.79,444.31937096774,16.282891604032,37.218019023387,11.58609299445
1976-01-31,96.86,3.68333,8.19333,55.6,7.74,429.33978938849,16.326658336241,36.317598354227,11.185051362622
1975-12-31,88.7,3.68,7.96,55.5,8.0,393.87834324324,16.341288648649,35.346917837838,10.250368416257
1975-11-30,90.07,3.69,7.89333,55.3,8.05,401.40843770344,16.444955424955,35.177631437523,10.435859457948
1975-10-31,88.57,3.7,7.82667,54.9,8.14,397.59944180328,16.609663934426,35.134691466393,10.327599777501
1975-09-30,84.67,3.71,7.76,54.6,8.43,382.18037554945,16.746063461538,35.026806593407,9.9189053565594
1975-08-31,85.71,3.71,7.82667,54.3,8.4,389.01211906077,16.838583149171,35.522920101381,10.089769593328
1975-07-31,92.49,3.71,7.89333,54.2,8.06,420.55902647601,16.869650645756,35.891568606919,10.902767048239
1975-06-30,92.4,3.71,7.96,53.6,7.86,424.85295895522,17.058490018657,36.599886940299,11.011354609248
1975-05-31,90.1,3.69667,8.12333,53.2,8.06,417.39248402256,17.124997490695,37.631707960432,10.818139119336
1975-04-30,84.72,3.68333,8.28667,52.9,8.23,394.69510548204,17.159966039603,38.60609171087,10.233076136606
1975-03-31,83.78,3.67,8.45,52.7,7.73,391.79709051233,17.162751518027,39.516416982922,10.163796767444
1975-02-28,80.1,3.64667,8.59667,52.5,7.39,376.01457428571,17.118615076286,40.355470790571,9.7622467161665
1975-01-31,72.56,3.62333,8.74333,52.1,7.5,343.23456506718,17.139637495106,41.359055537332,8.9209955084042
1974-12-31,67.07,3.6,8.89,51.9,7.43,318.48751647399,17.094901734104,42.214910115607,8.2890600559231
1974-11-30,71.74,3.59667,8.96333,51.5,7.68,343.30933223301,17.211742068058,42.893711135825,8.9489845127556
1974-10-31,69.44,3.59333,9.03667,51.1,7.9,334.90395616438,17.330363375636,43.583187407143,8.7449838338096
1974-09-30,68.12,3.59,9.11,50.6,8.04,331.78411422925,17.48539298419,44.371011166008,8.6804213056463
1974-08-31,76.03,3.56,8.98667,50.0,8.04,374.7541509,17.5473468,44.2955660301,9.8241957231412
1974-07-31,79.31,3.53,8.86333,49.4,7.81,395.66940212551,17.610805566802,44.218238329858,10.394141805327
1974-06-30,89.79,3.5,8.74,49.0,7.54,451.60979969388,17.603678571429,43.958900204082,11.888498820079
1974-05-31,89.67,3.48,8.61333,48.6,7.58,454.71823055556,17.647144444444,43.678355936111,11.99543694733
1974-04-30,92.46,3.46,8.48667,48.0,7.51,474.727201875,17.765045625,43.574011489688,12.550411048541
1974-03-31,97.44,3.44,8.36,47.8,7.21,502.38983598326,17.736258577406,43.103233054393,13.31036423914
1974-02-28,93.45,3.42,8.29333,47.2,6.96,487.94264141949,17.857290889831,43.303042764725,12.957321280205
1974-01-31,96.11,3.4,8.22667,46.6,6.99,508.292997103,17.981439914163,43.508050676073,13.530721892514
1973-12-31,94.78,3.38,8.16,46.2,6.74,505.59898636364,18.030434415584,43.529096103896,13.493329686206
1973-11-30,102.0,3.34333,8.00333,45.9,6.73,547.67,17.951387657843,42.972389618627,14.651845159711
1973-10-31,109.8,3.30667,7.84667,45.6,6.79,593.42926973684,17.871354857566,42.408412094408,15.913516308933
1973-09-30,105.6,3.27,7.69,45.2,7.09,575.78049557522,17.829566482301,41.929469800885,15.475308601806
1973-08-31,103.8,3.25333,7.53667,45.1,7.4,567.22096895787,17.778005731596,41.184559346009,15.278501094706
1973-07-31,105.8,3.23667,7.38333,44.3,7.13,588.59071557562,18.006369672799,41.075231455869,15.889518573989
1973-06-30,104.8,3.22,7.23,44.2,6.9,584.34654298643,17.954159049774,40.313220475113,15.808323047682
